date,favorites,id,isRetweet,retweets,text
1569159561000,31411,1175766536293736449,false,5621,I go along with Joe! https://t.co/zVxBruUYF8
1569159560000,41960,1175766532590145536,false,8890,"“Go across the world and you’ll see either very low interest rates, or negative rates. The President wants to be competitive with these other countries on this, but I don’t think he’ll fire Jay Powell (even if I should!).” We should always be paying less interest than others!"
1569159559000,53387,1175766528743968769,false,15478,"“The real story involves Hunter Biden going around the world and collecting large payments from foreign governments and foreign oligarchs.” Peter Schweizer  Laura Ingraham Hunter made a fortune in Ukraine and in China. He knew nothing about Energy, or anything else."
1569116940000,35888,1175587770393341952,false,10401,https://t.co/le48VOltE0
1569111359000,46240,1175564363601776640,false,10451,"“When someone gets nominated overwhelmingly, and then wins the Election, as he did, then he gets to set the National Agenda. The press is just outrages. This @nytimes story is the most irresponsible thing I’ve ever seen.” @EdRollins @LouDobbs  I agree. They also lose too much!"
1569110686000,58296,1175561537458757632,false,13350,"...The Fake News Media nowadays not only doesn’t check for the accuracy of the facts, they knowingly make up the facts. They even make up sources in order to protect their partners, the Democrats. It is so wrong, but they don’t even care anymore. They have gone totally CRAZY!!!!"
1569110685000,69551,1175561536510812163,false,16092,"The LameStream Media had a very bad week. They pushed numerous phony stories and got caught, especially The Failing New York Times, which has lost more money over the last 10 years than any paper in history, and The Amazon Washington Post. They are The Enemy of the People!"
1569106042000,52815,1175542062483218432,false,14466,"“Ukraine Foreign Minister disputes reports of any pressure from Trump. This conversation was long, friendly, and it touched on many questions.” @NBCNews  Correct. If your looking for something done wrong, just look at the tape of Sleepy Joe. He is being protected by the Media!"
1569102608000,47671,1175527658551173120,false,12099,"“They’re trying to turn what was a Biden scandal into a Trump scandal.” @PeterSchweizer The problem is, “Trump” did nothing wrong!"
1569102470000,54938,1175527079544332288,false,12240,....with a foreign leader. Was this person officially asked to listen to the conversation or was he or she secretly listening in?” @GreggJarrett
1569102470000,66425,1175527078005002240,false,15737,“It appears that an American spy in one of our intelligence agencies may have been spying on our own president. The complaint suggests that this intel agent was listening in on Trump’s conversation....
1569102187000,56431,1175525893294440449,false,15663,“The pretend Ukraine scandal is an another malicious seditious effort to protect the Obama/Clinton gang. Criminal classified leaks and spying targeting Trump — again.” @TomFitton
1569100293000,35447,1175517948187947009,false,8919,https://t.co/LfXqfVEvx1
1569100248000,34382,1175517758697758721,false,8328,https://t.co/ytF18g7mL2
1569094204000,29450,1175492408412430336,false,9047,https://t.co/cdvbUMJxb9
1569094112000,60559,1175492022662287361,false,14977,"Some of the best Economic Numbers our Country has ever experienced are happening right now. This is despite a Crooked and Demented Deep State, and a probably illegal Democrat/Fake News Media Partnership the likes of which the world has never seen. MAKE AMERICA GREAT AGAIN!"
1569089059000,31025,1175470829125193728,false,8677,https://t.co/elXWfWK7Kt
1569085051000,36020,1175454019629789184,false,10483,https://t.co/t6O2yJlTc0
1569074536000,63966,1175409914384125952,false,16144,"Now that the Democrats and the Fake News Media have gone “bust” on every other of their Witch Hunt schemes, they are trying to start one just as ridiculous as the others, call it the Ukraine Witch Hunt, while at the same time trying to protect Sleepy Joe Biden. Will fail again!"
1569070435000,80505,1175392716110401543,false,33356,This is the real and only story! https://t.co/4z8eOcm6PA
1569069096000,57257,1175387096649011200,false,13733,"....story about me and a perfectly fine and routine conversation I had with the new President of the Ukraine. Nothing was said that was in any way wrong, but Biden’s demand, on the other hand, was a complete and total disaster. The Fake News knows this but doesn’t want to report!"
1569069095000,63544,1175387095814348802,false,15784,"The Fake News Media and their partner, the Democrat Party, want to stay as far away as possible from the Joe Biden demand that the Ukrainian Government fire a prosecutor who was investigating his son, or they won’t get a very large amount of U.S. money, so they fabricate a....."
1569058734000,6622,1175524829904195584,false,1974,"“They’re trying to turn what was a Biden scandal into a Trump scandal.” @PeterScheeizer The problem is, “Trump” did nothing wrong!"
1569039060000,107655,1175261118161461250,false,20802,"I want to express my gratitude to America’s magnificent @FLOTUS for tonight’s exquisite evening where we celebrated more than a century of loyal and devoted friendship between🇺🇸🇦🇺Both of our nations are blessed by uncommon courage, unfailing commitment, and unyielding character! https://t.co/i61cHCZYlD"
1569012941000,47602,1175151567265247233,false,10547,"Rachel Campos-Duffy has written a wonderful book for children, “Paloma Wants To Be Lady Freedom.” She and her husband, Sean Duffy, have done so much for our Country. Buy this book - great for the kids! https://t.co/zCYW91OSOU"
1569011737000,72772,1175146517843324928,false,14643,"Thank you, working hard! https://t.co/dDVWjm95iP"
1569008165000,60240,1175131536720650242,false,13212,🇺🇸🇦🇺 https://t.co/LsGz56Zc1s
1568982473000,56887,1175023773180932097,false,12066,"....statement. Strange that with so many other people hearing or knowing of the perfectly fine and respectful conversation, that they would not have also come forward. Do you know the reason why they did not? Because there was nothing said wrong, it was pitch perfect!"
1568982472000,69000,1175023772375683074,false,15719,"The Radical Left Democrats and their Fake News Media partners, headed up again by Little Adam Schiff, and batting Zero for 21 against me, are at it again! They think I may have had a “dicey” conversation with a certain foreign leader based on a “highly partisan” whistleblowers.."
1568980946000,100141,1175017370139729926,false,22070,"Oh no, really big political news, perhaps the biggest story in years! Part time Mayor of New York City,  @BilldeBlasio, who was polling at a solid ZERO but had tremendous room for growth, has shocking dropped out of the Presidential race. NYC is devastated, he’s coming home!"
1568947790000,62203,1174878305415323649,false,14331,"“The U.S. Economy is the envy of the world, as Europe and Asia slide ever toward recession. But the Left is trying to avoid talking about the Trump Economy.” @IngrahamAngle  The Best Is Yet To Come."
1568945399000,66470,1174868276805083136,false,11241,"Great news. @MariaBartiromo just renewed her deal with Fox. I don’t care how much they paid her, they got a beautiful bargain. Congratulations to both!"
1568937786000,37319,1174836342552969217,false,7805,Nice meeting with Mark Zuckerberg of @Facebook in the Oval Office today. https://t.co/k5ofQREfOc https://t.co/jNt93F2BsG
1568929332000,84412,1174800887056932864,false,17644,"Because of my Administration, drug prices are down for the first time in almost 50 years — but the American people need Congress to help. I like Sen. Grassley’s drug pricing bill very much, and it’s great to see Speaker Pelosi’s bill today. Let’s get it done in a bipartisan way!"
1568904671000,81805,1174697450948497408,false,16538,Presidential Harassment!
1568904450000,79568,1174696521914339328,false,15830,"....Knowing all of this, is anybody dumb enough to believe that I would say something inappropriate with a foreign leader while on such a potentially “heavily populated” call. I would only do what is right anyway, and only do good for the USA!"
1568904450000,86990,1174696521310363649,false,18357,"Another Fake News story out there - It never ends! Virtually anytime I speak on the phone to a foreign leader, I understand that there may be many people listening from various U.S. agencies, not to mention those from the other country itself. No problem!"
1568858711000,115573,1174504680400908289,false,25495,GREAT progress on the Border Wall! https://t.co/TvOYxgsBSv
1568857372000,84116,1174499065335144448,false,17363,"All Polls, and some brand new Polls, show very little support for impeachment. Such a waste of time, especially with sooo much good that could be done, including prescription drug price reduction, healthcare, infrastructure etc."
1568853344000,68066,1174482169592303618,false,13555,Thank you! https://t.co/hScbURTzMJ
1568842526000,46687,1174436796496658435,false,11094,https://t.co/G4cX8yFTWh
1568842507000,63060,1174436714586132480,false,14676,https://t.co/o0gDblBQzI
1568831107000,53749,1174388901806362624,false,13186,"Jay Powell and the Federal Reserve Fail Again. No “guts,” no sense, no vision!  A terrible communicator!"
1568822407000,56939,1174352410891800577,false,12461,Happy 72nd Birthday to our GREAT @USAirForce! #HBDUSAF https://t.co/wVj99MgmAS https://t.co/n3mznw9pd5
1568819965000,48608,1174342164983107584,false,9522,"....far safer and much less expensive. Many more cars will be produced under the new and uniform standard, meaning significantly more JOBS, JOBS, JOBS! Automakers should seize this opportunity because without this alternative to California, you will be out of business."
1568819964000,47207,1174342164039401472,false,9208,".... advantage, and also due to the fact that older, highly polluting cars, will be replaced by new, extremely environmentally friendly cars. There will be very little difference in emissions between the California Standard and the new U.S. Standard, but the cars will be...."
1568819964000,62166,1174342163141812224,false,13157,"The Trump Administration is revoking California’s Federal Waiver on emissions in order to produce far less expensive cars for the consumer, while at the same time making the cars substantially SAFER. This will lead to more production because of this pricing and safety......"
1568813007000,57947,1174312984522309633,false,13240,"I am pleased to announce that I will name Robert C. O’Brien, currently serving as the very successful Special Presidential Envoy for Hostage Affairs at the State Department, as our new National Security Advisor. I have worked long &amp, hard with Robert. He will do a great job!"
1568811210000,81119,1174305447513186304,false,17744,I have just instructed the Secretary of the Treasury to substantially increase Sanctions on the country of Iran!
1568810728000,61406,1174303423237222400,false,14249,"So nice that our Country is now Energy Independent. The USA is in better shape than ever before. Strongest Military by far, biggest Economy (no longer even close), number one in Energy! MAGA = KAG!"
1568809317000,93014,1174297506986909697,false,18896,"Terrence K. Williams, “You can’t impeach Trump for being a winner!”"
1568808891000,42644,1174295718388854784,false,13183,"IIhan Omar, a member of AOC Plus 3, will win us the Great State of Minnesota. The new face of the Democrat Party! https://t.co/aQFEygSa4D"
1568807705000,39097,1174290744057589761,false,9414,Dummy Beto made it much harder to make a deal. Convinced many that Dems just want to take your guns away. Will continue forward! https://t.co/87jvaYUkyn
1568807542000,0,1174290061254250497,false,3523,RT @MariaBartiromo: https://t.co/RC7kZDCN1i some sanity from @RepDougCollins @MorningsMaria @FoxBusiness
1568807232000,25897,1174288760218898432,false,5629,Great! https://t.co/gApV8E14PW
1568807149000,30064,1174288413664481280,false,6040,Thank you Corey! https://t.co/r62DmJ2vMw
1568806115000,34163,1174284074837393409,false,9026,The Witch Hunt is the greatest political scam in U.S. history! #MAGA https://t.co/dKExRVOFJt
1568805543000,0,1174281678191153152,false,12416,RT @KTHopkins: Trump’s OVERFLOW crowd is bigger than any audience Bernie or Biden will ever see. Stood outside at Rio Rancho to support t...
1568804927000,48270,1174279095091286016,false,11112,"As Corey Lewandowski stated very clearly yesterday in front of the House Judiciary Committee, President Trump didn’t do anything wrong or illegal. But they all know that. The Democrats are hurting our Country, and getting nothing done. Shameful! @CLewandowski_  @foxandfriends"
1568765165000,57972,1174112317782413317,false,12589,"No Lindsey, it was a sign of strength that some people just don’t understand! https://t.co/EU8AvfH7j9"
1568764717000,88563,1174110438952296449,false,20480,"The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justice Brett Kavanaugh. It wasn’t the editor, the Times knew everything. They are sick and desperate, losing in so many ways!"
1568744574000,62056,1174025953468530688,false,17733,https://t.co/wrEmfGFRHm https://t.co/q8LC0G4cyZ
1568742540000,58238,1174017425068576769,false,11603,Such a beautiful Opening Statement by Corey Lewandowski! Thank you Corey! @CLewandowski_
1568739954000,46075,1174006577713434624,false,9942,"Just departed New Mexico for California, where we are delivering results! https://t.co/EKWzgjTXyd"
1568733155000,46278,1173978061022253056,false,9075,....”That story (Kavanaugh) is nowhere near the standard that should be met in publishing a story.” @brithume @FoxNews
1568733155000,67972,1173978059105423360,false,14427,"The New York Times is at its lowest point in its long and storied history. Not only is it losing a lot of money, but it is a journalistic disaster, being laughed at even in the most liberal of enclaves. It has become a very sad joke all all over the World. Witch Hunt hurt them..."
1568692155000,54641,1173806093635444736,false,14981,"If you want to stop the drug smugglers, human traffickers, and vicious MS-13 gang members from threatening our communities and poisoning our youth, you have only one choice — you must elect more REPUBLICANS! #KAG2020 https://t.co/L4neBV2SEo"
1568691723000,73144,1173804280190390272,false,18191,"We are all united by the same love of Country, the same devotion to family, and the same profound faith that America is blessed by the eternal grace of ALMIGHTY GOD! Bound by these convictions, we will campaign for every vote &amp, we will WIN the Great State of NEW MEXICO in 2020! https://t.co/BV5Wxs5GxE"
1568691525000,48555,1173803449202249728,false,12088,Beautiful evening in New Mexico with Great American Patriots! https://t.co/S8eDG3dAq0
1568674185000,73686,1173730721514409984,false,15700,KEEP AMERICA GREAT! https://t.co/oPWfjSGW22
1568674110000,36101,1173730406366973952,false,7951,On my way to New Mexico — see you all shortly at the @StarCenter! #KAG2020 https://t.co/a9V3ULY8bY https://t.co/zRQfrVUVtY
1568673653000,65535,1173728490618671106,false,12910,"...She can never recover, and will never return to Greatness, under current Management. The Times is DEAD, long live The New York Times!"
1568673652000,106227,1173728487162540032,false,24659,"I call for the Resignation of everybody at The New York Times involved in the Kavanaugh SMEAR story, and while you’re at it, the Russian Witch Hunt Hoax, which is just as phony! They’ve taken the Old Grey Lady and broken her down, destroyed her virtue and ruined her reputation..."
1568668384000,50720,1173706388960239616,false,12599,“How many stories are wrong? Almost all of the stories the New York Times has done are inaccurate and wrong.” @greggutfeld  The New York Times should close its doors and throw away the keys. The women mentioned in the Kavanaugh story said she didn’t even remember the event.
1568667578000,44682,1173703009609637888,false,9493,Congratulations @MarianoRivera! https://t.co/ek4VGj0p0s
1568662012000,35664,1173679666047135745,false,7585,"This afternoon at the @WhiteHouse, it was my great honor to present our nation’s highest civilian honor, the Presidential Medal of Freedom, to American baseball legend @MarianoRivera. Congratulations on this extraordinary achievement, Mo! https://t.co/nzOeqFNb3C"
1568661406000,44588,1173677124076613632,false,9336,"Thank you, working hard! #KAG2020 https://t.co/CP32Vcx4he"
1568660271000,40974,1173672361670975490,false,9877,"Big crowd expected in New Mexico tonight, where we will WIN. Your Border Wall is getting stronger each and every day — see you in a few hours! https://t.co/uuG2gu0tTg"
1568656748000,40495,1173657585653866498,false,7515,"In a short while I will be presenting the New York @Yankees @MarianoRivera, the greatest relief pitcher (Closer!) of all time, with the Presidential Medal of Freedom in the East Room of the @WhiteHouse!"
1568642474000,72120,1173597715487477760,false,16671,"....for the privilege of being your President - and doing the best job that has been done in many decades. I am far beyond somebody paying for a hotel room for the evening, or filling up a gas tank at an airport I do not own. These Radical Left Democrats are CRAZY! Obama Netflix?"
1568642474000,78294,1173597713860046848,false,17839,"They failed on the Mueller Report, they failed on Robert Mueller’s testimony, they failed on everything else, so now the Democrats are trying to build a case that I enrich myself by being President. Good idea, except I will, and have always expected to, lose BILLIONS of DOLLARS.."
1568640941000,39036,1173591284969332736,false,9264,"“Democrats would rather talk about gun control than get something done.” Governor John Sununu @FoxNews @BillHemmer The big questions are, will they “move the goalposts” and, is this just a ploy to TAKE YOUR GUNS AWAY? I hope NOT on both counts, but I’ll be able to figure it out!"
1568639757000,72000,1173586320943456258,false,16764,"Remember when Iran shot down a drone, saying knowingly that it was in their “airspace” when, in fact, it was nowhere close. They stuck strongly to that story knowing that it was a very big lie. Now they say that they had nothing to do with the attack on Saudi Arabia. We’ll see?"
1568637326000,62154,1173576122811985920,false,16908,"Just Out: “Kavanaugh accuser doesn’t recall incident.” @foxandfriends  DO YOU BELIEVE WHAT THESE HORRIBLE PEOPLE WILL DO OR SAY. They are looking to destroy, and influence his opinions - but played the game badly. They should be sued!"
1568636227000,55247,1173571513418756098,false,13121,"“What’s happening to Justice Kavanaugh is a disgrace. This guy is not a good man, he is a great man. He has to go to his church with his family while these terrible reports are being written about him, a disgrace!” Dan Bongino @foxandfriends"
1568635597000,44859,1173568871481171974,false,12084,"“The New York Times walks back report on Kavanaugh assault claim.” @foxandfriends  The one who is actually being assaulted is Justice Kavanaugh - Assaulted by lies and Fake News! This is all about the LameStream Media working with their partner, the Dems."
1568634477000,32931,1173564172635914247,false,7506,"...The United States, because of the Federal Reserve, is paying a MUCH higher Interest Rate than other competing countries. They can’t believe how lucky they are that Jay Powell &amp, the Fed don’t have a clue. And now, on top of it all, the Oil hit. Big Interest Rate Drop, Stimulus!"
1568634476000,38894,1173564171847385089,false,8694,"Producer prices in China shrank most in 3 years due to China’s big devaluation of their currency, coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates..."
1568633541000,64388,1173560246863876096,false,14185,"Because we have done so well with Energy over the last few years (thank you, Mr. President!), we are a net Energy Exporter, &amp, now the Number One Energy Producer in the World. We don’t need Middle Eastern Oil &amp, Gas, &amp, in fact have very few tankers there, but will help our Allies!"
1568632878000,39636,1173557467290247168,false,8088,".....’These Conservative Judicial appointments will impact our nation for years to come,’ said Lindsey Graham, Republican of South Carolina, who leads the Judiciary Committee and who has been speeding through Trump nominees.” The entire Court System is changing at a record pace!"
1568632878000,47332,1173557466518433793,false,9691,"The @nytimes. “This week, the Senate passed a milestone in confirming the 150th Federal Judge of Mr. Trump’s Administration to a lifetime appointment, far outstripping Barack Obama’s pace and fulfilling pledges by Mr. Trump and Mr. O’Connell to remake the Federal Judiciary...."
1568631798000,61028,1173552939019001857,false,15055,"....work that way. I have a better idea. Look at the Obama Book Deal, or the ridiculous Netflix deal. Then look at all the deals made by the Dems in Congress, the “Congressional Slush Fund,” and lastly the IG Reports. Take a look at them. Those investigations would be over FAST!"
1568631798000,64903,1173552937542569986,false,14674,"House Judiciary has given up on the Mueller Report, sadly for them after two years and $40,000,000 spent - ZERO COLLUSION, ZERO OBSTRUCTION. So they say, OK, lets look at everything else, and all of the deals that “Trump” has done over his lifetime. But it doesn’t...."
1568628360000,13786,1173719709344096257,false,3874,One my way to New Mexico — see you all shortly at the @StarCenter! #KAG2020 https://t.co/cW7EK6V229
1568593918000,60768,1173394057072205825,false,14525,"“We cannot have what happened to this President happen again.” Joe DiGenova.  “It is time for Justice to come barreling in.” @LouDobbs  Can you imagine that with everything going on in this World, the Witch Hunt, though on a respirator, is still whimpering along. A disgrace!"
1568588536000,66669,1173371482812162048,false,16121,"The Fake News is saying that I am willing to meet with Iran, “No Conditions.” That is an incorrect statement (as usual!)."
1568588057000,49346,1173369474730381314,false,9634,Here we go again with General Motors and the United Auto Workers. Get together and make a deal!
1568587842000,105465,1173368574406250496,false,21311,PLENTY OF OIL!
1568587806000,78688,1173368423381962752,false,20417,"Saudi Arabia oil supply was attacked. There is reason to believe that we know the culprit, are locked and loaded depending on verification, but are waiting to hear from the Kingdom as to who they believe was the cause of this attack, and under what terms we would proceed!"
1568584522000,62787,1173354645642764289,false,13204,....sufficient to keep the markets well-supplied. I have also informed all appropriate agencies to expedite approvals of the oil pipelines currently in the permitting process in Texas and various other States.
1568584521000,76509,1173354644636127232,false,17557,"Based on the attack on Saudi Arabia, which may have an impact on oil prices, I have authorized the release of oil from the Strategic Petroleum Reserve, if needed, in a to-be-determined amount...."
1568573395000,40962,1173307978591739904,false,8552,"....Then, on top of it all, Kathleen Parker, of all people, wrote “In Case You Were Wondering, Trump Won The Debate.” True, but what is going on at the @washingtonpost? NOT Fake News!"
1568572915000,49850,1173305965019566085,false,11506,"Can’t believe the @washingtonpost wrote a positive front page story, “Unity Issue Has Parties Pointing To Trump. GOP Goes All In, While Democrats Clash Over Ideology &amp, Tactics. Mr. President, We Are With You The Entire Way. REPUBLICANS Have....Coalesced Around Trump.”....."
1568571629000,90200,1173300571379503104,false,22109,"I am fighting the Fake (Corrupt) News, the Deep State, the Democrats, and the few remaining Republicans In Name Only (RINOS, who are on mouth to mouth resuscitation), with the help of some truly great Republicans, and others. We are Winning big (150th Federal Judge this week)!"
1568570918000,61488,1173297587773947920,false,17162,"Can’t let Brett Kavanaugh give Radical Left Democrat (Liberal Plus) Opinions based on threats of Impeaching him over made up stories (sound familiar?), false allegations, and lies. This is the game they play. Fake and Corrupt News is working overtime! #ProtectKavanaugh"
1568555251000,107971,1173231877181857795,false,27165,"Brett Kavanaugh should start suing people for libel, or the Justice Department should come to his rescue. The lies being told about him are unbelievable. False Accusations without recrimination. When does it stop? They are trying to influence his opinions. Can’t let that happen!"
1568553906000,29871,1173226232688926721,false,5509,Thank you @foxandfriends and @RepMarkMeadows. Great interview!
1568552048000,25677,1173218440502550528,false,7236,"Brett Kavanaugh should start suing people for liable, or the Justice Department should come to his rescue. The lies being told about him are unbelievable. False Accusations without recrimination. When does it stop? They are trying to influence his opinions. Can’t let that happen!"
1568551537000,69780,1173216300287635456,false,17216,"Now the Radical Left Democrats and their Partner, the LameStream Media, are after Brett Kavanaugh again, talking loudly of their favorite word, impeachment. He is an innocent man who has been treated HORRIBLY. Such lies about him. They want to scare him into turning Liberal!"
1568550273000,43722,1173210997303193600,false,11460,"All based on NOTHING! The Dems can’t get anything positive done, and probably don’t want to. https://t.co/FuWI3XP6jm"
1568549840000,37706,1173209179886096384,false,7857,Thank you Billy! https://t.co/jLHKzhZ0Jn
1568498928000,47103,1172995642274304000,false,9565,Thank you! https://t.co/Bgsrl9vDvp
1568494621000,39071,1172977573992763392,false,8367,My great honor! https://t.co/AhxG0SIUML
1568494561000,70108,1172977325455085568,false,14241,"That is true, and the USA is Winning Again! https://t.co/WHO5NpCTLv"
1568488557000,31650,1172952142488985600,false,6581,Amazing! https://t.co/Nkn0zHIUCo
1568487766000,85237,1172948822227595266,false,17627,"The Taliban has never been hit harder than it is being hit right now. Killing 12 people, including one great American soldier, was not a good idea. There are much better ways to set up a negotiation. The Taliban knows they made a big mistake, and they have no idea how to recover!"
1568486129000,96406,1172941959436091392,false,15349,I’m OK with that! https://t.co/LEp2Rv28ge
1568473055000,56404,1172887122757525504,false,9744,....between our two countries. I look forward to continuing those discussions after the Israeli Elections when we meet at the United Nations later this month!
1568473055000,71629,1172887121704706048,false,13513,"I had a call today with Prime Minister Netanyahu to discuss the possibility of moving forward with a Mutual Defense Treaty, between the United States and Israel, that would further anchor the tremendous alliance...."
1568466605000,95903,1172860069760946178,false,17414,KEEP AMERICA GREAT!
1568466580000,213056,1172859963963822080,false,35421,MAKE AMERICA GREAT AGAIN!
1568466534000,56791,1172859771575328768,false,10563,94% Approval Rating in the Republican Party! Tuesday night in the Great State of North Carolina proved that high and very beautiful number correct.
1568466250000,81224,1172858577951821825,false,16103,"Who the hell is Joy-Ann Reid? Never met her, she knows ZERO about me, has NO talent, and truly doesn’t have the “it” factor needed for success in showbiz. Had a bad reputation, and now works for the Comcast/NBC losers making up phony stories about me. Low Ratings. Fake News!"
1568465082000,69087,1172853679642333185,false,12643,“A Very Stable Genius!” Thank you.
1568414126000,123530,1172639954985455616,false,21038,"While I like the Vaping alternative to Cigarettes, we need to make sure this alternative is SAFE for ALL! Let’s get counterfeits off the market, and keep young children from Vaping!"
1568412501000,53498,1172633140067753984,false,12552,Great news about the work we are doing on illegal immigration! https://t.co/ihTYQAYWxu
1568406787000,51444,1172609171382001665,false,13110,Historic Milestone indeed! https://t.co/Bn0jzvxz9Y
1568386109000,74025,1172522443174531074,false,16562,"The two big Congressional wins in North Carolina on Tuesday, Dan Bishop and Greg Murphy, have reverberated all over the World. They showed a lot of people how strong the Republican Party is, and how well it is doing. 2020 is a big, and very important, Election. We will WIN!"
1568385693000,49973,1172520696326643712,false,10851,"....VERY stupidly negotiated Trade Deals, and Illegal Immigration, are a tremendous cost and burden to our Country. They are BOTH coming along very well and someday, in the not too distant future, America will see a very positive change. Remember, America First!"
1568385692000,68103,1172520695605207041,false,15989,"Illegal Immigration costs the USA over 300 Billion Dollars a year. There is no reason for this, and things are being set in motion to have this number come WAY DOWN. Democrats could end Loopholes and it would be a whole lot easier, and faster. But it will all happen anyway!...."
1568379483000,59367,1172494650185326593,false,12787,"....IG Report, which showed him to be a Disgraced &amp, Dirty Cop. Republicans have unified like never before. You don’t impeach Presidents for doing a good (great!) job. No Obstruction, No Collusion, only treasonous crimes committed by the other side, and led by the Democrats. Sad!"
1568379482000,58574,1172494649296113664,false,11825,"....Became Number 1 in World &amp, Independent in Energy. Will soon have record number of Judges, 2 SC Justices. Done more than any President in first 2 1/2 years despite phony &amp, fraudulent Witch Hunt illegally led against him. WIN on Mueller Report, Mueller Testimony &amp, James Comey.."
1568379482000,99181,1172494648226525189,false,20964,"How do you impeach a President who has helped create perhaps the greatest economy in the history of our Country? All time best unemployment numbers, especially for Blacks, Hispanics, Asians &amp, Women. More people working today than ever before. Rebuilt Military &amp, Choice for Vets..."
1568345680000,0,1172352873046429696,false,9791,"RT @RepRatcliffe: If reports are accurate that the DOJ is recommending charges against former FBI Deputy Director Andy McCabe, I’m not surp..."
1568328543000,75763,1172280991873978368,false,11660,Hello Baltimore! https://t.co/Iz2aYj7rrC
1568308939000,56595,1172198767627526151,false,17336,"In fact, my views on Venezuela, and especially Cuba, were far stronger than those of John Bolton. He was holding me back! https://t.co/FUGc02xiac"
1568297719000,42435,1172151706701959171,false,8958,“This should have been over with after the Mueller Report came out.” @guypbenson @FoxNews
1568297236000,87274,1172149684380590080,false,19824,"“We can’t beat him, so lets impeach him!” Democrat Rep. Al Green"
1568293718000,61892,1172134929112739841,false,11981,“Dems have never gotten over the fact that President Trump won the Election!” @GOPLeader McCarthy
1568293559000,55059,1172134260418985984,false,10292,Some really big Court wins on the Border lately!
1568292334000,83394,1172129122979581952,false,14066,It is expected that China will be buying large amounts of our agricultural products!
1568290389000,54066,1172120964232093697,false,14854,"European Central Bank, acting quickly, Cuts Rates 10 Basis Points. They are trying, and succeeding, in depreciating the Euro against the VERY strong Dollar, hurting U.S. exports.... And the Fed sits, and sits, and sits. They get paid to borrow money, while we are paying interest!"
1568259332000,48824,1171990702596775938,false,12897,Thank you Brandon! https://t.co/VfzWVHYIrU
1568259059000,61416,1171989555756621825,false,18841,Thank you! https://t.co/zKSrmhsBhW
1568258771000,90250,1171988347822235651,false,19170,"The Wall is going up very fast despite total Obstruction by Democrats in Congress, and elsewhere! https://t.co/2nFIEFppho"
1568258282000,39236,1171986297696772096,false,9166,The Wall is being built after victories against the Democrats in various courts! https://t.co/aJr3Ia6c0c
1568247795000,51219,1171942312919875584,false,9859,....The Southern Border is becoming very strong despite the obstruction by Democrats not agreeing to do anything on Loopholes or Asylum!
1568247795000,58061,1171942311321919489,false,11305,"I had an excellent telephone conversation with Andrés Manuel López Obrador, President of Mexico, talking about Southern Border Security, and various other things of mutual interest for the people of our respective countries...."
1568243839000,46188,1171925717988388865,false,8892,"....on October 1st, we have agreed, as a gesture of good will, to move the increased Tariffs on 250 Billion Dollars worth of goods (25% to 30%), from October 1st to October 15th."
1568243838000,46630,1171925716503584773,false,8978,"At the request of the Vice Premier of China, Liu He, and due to the fact that the People's Republic of China will be celebrating their 70th Anniversary...."
1568242066000,63907,1171918282905018370,false,16810,BIG United States Supreme Court WIN for the Border on Asylum! https://t.co/9Ka00qK1Ob
1568222625000,99322,1171836740547600384,false,23867,"Today and every day, we pledge to honor our history, to treasure our liberty, to uplift our communities, to live up to our values, to prove worthy of our heroes, and above all, to NEVER FORGET. #Honor911 https://t.co/3xbEvl92py"
1568204496000,72474,1171760702564052993,false,9892,Leaving the White House soon to speak at the Pentagon. My great honor!
1568204385000,63114,1171760235935125508,false,12056,"If it weren’t for the never ending Fake News about me, and with all that I have done (more than any other President in the first 2 1/2 years!), I would be leading the “Partners” of the LameStream Media by 20 points. Sorry, but true!"
1568203978000,52233,1171758532280143873,false,9645,"....This is a phony suppression poll, meant to build up their Democrat partners. I haven’t even started campaigning yet, and am constantly fighting Fake News like Russia, Russia, Russia. Look at North Carolina last night. Dan Bishop, down big in the Polls, WINS. Easier than 2016!"
1568203978000,57903,1171758531449643008,false,10588,"In a hypothetical poll, done by one of the worst pollsters of them all, the Amazon Washington Post/ABC, which predicted I would lose to Crooked Hillary by 15 points (how did that work out?), Sleepy Joe, Pocahontas and virtually all others would beat me in the General Election...."
1568198533000,41007,1171735692428419072,false,8973,....The USA should always be paying the the lowest rate. No Inflation! It is only the naïveté of Jay Powell and the Federal Reserve that doesn’t allow us to do what other countries are already doing. A once in a lifetime opportunity that we are missing because of “Boneheads.”
1568198533000,53175,1171735691769929728,false,12228,"The Federal Reserve should get our interest rates down to ZERO, or less, and we should then start to refinance our debt. INTEREST COST COULD BE BROUGHT WAY DOWN, while at the same time substantially lengthening the term. We have the great currency, power, and balance sheet....."
1568197933000,188957,1171733174101131264,false,42016,https://t.co/WqBj8iMQhx
1568196890000,39623,1171728799408500737,false,8916,"“China suspends Tariffs on some U.S. products. Being hit very hard, supply chains breaking up as many companies move, or look to move, to other countries. Much more expensive to China than originally thought.” @CNBC  @JoeSquawk"
